-77.47579327,39.71962336
-78.09594827,39.72546136
-78.33455027,39.72409636
-78.38478327,39.72374836
-78.81775827,39.72311536
-78.93017327,39.72233736
-79.39661027,39.71931336
-79.48097127,39.72027436
-79.76513227,39.72180736
-79.91826827,39.72166736
-80.42908227,39.71984236
-80.52426927,39.72120936
-80.52465027,39.95841936
-80.52496227,40.02282536
-80.52604527,40.16252136
-80.52356427,40.40303337
-80.52435727,40.47878437
-80.52199927,40.63720337
-80.52030627,40.85416837
-80.52092427,40.89727037
-80.52293227,41.12962737
-80.51999627,41.48928837
-80.52392527,41.49510237
-80.52264427,41.85077437
-80.52059227,41.98687237
-79.76323527,42.26732737
-79.76165927,42.00310537
-79.61236727,42.00058537
-79.05948927,42.00115737
-78.91853827,41.99984637
-78.30508827,41.99942037
-78.20426227,41.99820037
-77.74500827,41.99733337
-77.61284727,41.99882937
-76.96857327,42.00298137
-76.92839527,42.00253437
-76.56391527,42.00301137
-76.14502027,42.00065437
-76.10483427,41.99949837
-75.47973227,41.99636737
-75.38281327,41.99835637
-75.34565727,41.99284537
-75.32406627,41.96127537
-75.28369027,41.94760337
-75.25451527,41.86887337
-75.17128427,41.86783937
-75.14828027,41.85578937
-75.12475127,41.84918237
-75.11777727,41.83698637
-75.07984327,41.81414837
-75.09682627,41.79720737
-75.09715527,41.77904137
-75.06131827,41.77026037
-75.05697027,41.72670837
-75.06540127,41.71483637
-75.05132527,41.63731437
-75.07245127,41.61308037
-75.06986527,41.60447837
-75.02508727,41.56580137
-75.01488727,41.53955637
-74.97178827,41.48360237
-74.93256427,41.48435037
-74.89855927,41.46189437
-74.89527927,41.44467137
-74.86406627,41.44715437
-74.79279927,41.42991737
-74.75482627,41.43014637
-74.74004027,41.42205937
-74.74043727,41.40163537
-74.70527327,41.37505937
-74.70006227,41.35057337
-74.79166327,41.31196437
-74.79414327,41.29521437
-74.82519627,41.28270637
-74.86641127,41.22681737
-74.86288627,41.20677137
-74.91476827,41.14110537
-74.94999427,41.11185437
-74.98459527,41.09938037
-74.98888327,41.08176137
-74.96629127,41.08267637
-75.00115127,41.06248537
-75.03525627,41.02820337
-75.06997927,41.01071637
-75.11661927,41.00024837
-75.13930227,40.97752737
-75.13552527,40.96293637
-75.07973627,40.90334837
-75.07368527,40.88462637
-75.05648827,40.87204537
-75.05461927,40.85567337
-75.09954227,40.83928537
-75.08921127,40.82139037
-75.10054127,40.79165937
-75.13031927,40.77270737
-75.17031327,40.77480937
-75.19364427,40.74800337
-75.18775427,40.72385737
-75.20535527,40.68606137
-75.18406027,40.66979237
-75.20891727,40.65073837
-75.19793827,40.63420537
-75.20038727,40.61474337
-75.19351327,40.58376837
-75.19757227,40.57068437
-75.18228227,40.55679937
-75.12452627,40.56479837
-75.07978627,40.54535637
-75.06367927,40.52100337
-75.07011827,40.45625437
-75.05745327,40.42017137
-75.02126627,40.40132337
-75.00047527,40.40862137
-74.97284127,40.40444837
-74.95018827,40.34547337
-74.93250327,40.33377437
-74.92115027,40.31403337
-74.88065927,40.29959136
-74.84276327,40.24845236
-74.73882427,40.17772536
-74.72548027,40.14930636
-74.74629427,40.12435836
-74.82902227,40.11616136
-74.87192427,40.07805636
-74.95620127,40.05801436
-74.98348527,40.03407336
-75.04567527,40.00763436
-75.06804527,39.98539136
-75.08458727,39.97573236
-75.11096327,39.97669036
-75.13986427,39.95591936
-75.14715827,39.93474036
-75.13580527,39.89688736
-75.14290127,39.88160236
-75.18560527,39.87740536
-75.24699527,39.85040536
-75.25374027,39.84553736
-75.34593227,39.84851636
-75.42046827,39.79898336
-75.46998627,39.82654736
-75.58344327,39.84011936
-75.64399427,39.83830636
-75.69477127,39.82045736
-75.74559227,39.77492936
-75.77492727,39.72455236
-75.79109427,39.72386636
-76.13922327,39.72222936
-76.23312227,39.72185336
-76.56983427,39.72026536
-76.79049127,39.72125636
-76.99681227,39.72089136
-77.22105127,39.72067936
-77.46443327,39.72007336
-77.47579327,39.71962336
